,,duration,duration,total_distance,total_distance,gini_index,gini_index,reallocation_time,reallocation_time,map_coverage,map_coverage,success,crashed_count,crashed_count,recovery_count,recovery_count,total_bids,total_bids,bids_per_auction,bids_per_auction,wasted_attempts,wasted_attempts
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,mean,std,mean,std,mean,std,mean,std,mean,std
scenario,scenario_tag,,,,,,,,,,,,,,,,,,,,,
FaultTolerance,Fault_1,317.5783333333333,398.5030845953295,430.1508779530512,257.0881901607698,0.17185601996425012,0.160341602032475,12.655536743323548,23.12354459875848,44.479166666666664,35.2664898354811,0.9333333333333333,0.4666666666666667,1.1058881072455415,6.3,10.866430432521415,8269.333333333334,5448.035984825543,6.933333333333334,2.765967229134083,0.7,1.2077336998093464
FaultTolerance,Fault_2,336.40777777777777,326.2682273569263,438.39839588529736,213.78025046082684,0.24377558610145622,0.06986699417029403,13.685695798322504,24.892542619352295,47.34375,30.60803431368003,0.9666666666666667,0.16666666666666666,0.46113303737741396,6.5,9.522206351109151,9272.8,4731.134663059169,7.466666666666667,2.0296650536196994,0.4666666666666667,0.8603661343041529
Scalability,N2_NoFault,629.9044444444445,356.3412680141196,318.57697642248223,159.46237890940736,0.023234747046640903,0.09121570634405318,9.989305555555555,54.713679865894534,47.65625,27.12466107964015,0.9,0.13333333333333333,0.5074162634049248,0.23333333333333334,1.2780193008453875,2600.3333333333335,1137.3169980366022,2.0,0.0,0.0,0.0
Scalability,N4_NoFault,442.88666666666666,281.75691505960964,407.1527767125937,142.26449227021254,0.05355259024496562,0.06395431460424567,8.466249999999999,26.21135843148452,53.072916666666664,23.523489288619185,0.9666666666666667,0.1,0.4025778999364488,0.26666666666666666,0.9802650357071218,5525.466666666666,1850.1460843223526,4.0,0.0,0.03333333333333333,0.18257418583505536
Scalability,N8_NoFault,284.31166666666667,299.7566824626842,475.3451928820668,223.08294027234655,0.09264878079243265,0.1082610668549825,15.20476564184211,27.947898648727058,50.625,30.13808468876044,0.9333333333333333,0.43333333333333335,0.8583598366625749,6.633333333333334,14.784622331032482,9588.8,4663.051231351303,7.2,2.4410286130349172,0.3333333333333333,0.8022955570857541
